Date,Open,High,Low,Close,Volume
12/28/2021,477.72,478.81,476.06,476.87,"47,274,594"
12/27/2021,472.06,477.31,472.01,477.26,"56,808,621"
12/23/2021,468.75,472.19,468.64,470.6,"56,439,754"
12/22/2021,462.79,467.81,462.58,467.69,"58,890,219"
12/21/2021,458.61,463.21,456.31,463.06,"69,806,258"
12/20/2021,454.48,455.4,451.14,454.98,"107,134,797"
12/17/2021,461.55,464.74,458.06,459.87,"135,636,500"
12/16/2021,472.57,472.87,464.8,466.45,"116,568,602"
12/15/2021,463.42,470.86,460.74,470.6,"116,899,297"
12/14/2021,463.09,465.74,460.25,463.36,"97,264,125"
12/13/2021,470.19,470.56,466.27,466.57,"87,724,680"
12/10/2021,469.23,470.9,466.51,470.74,"77,159,758"
12/9/2021,468.15,469.63,466.14,466.35,"61,272,566"
12/8/2021,468.7,470,466.83,469.52,"72,238,781"
12/7/2021,464.41,468.88,458.65,468.28,"95,484,688"
12/6/2021,456.13,460.79,453.56,458.79,"98,977,531"
12/3/2021,459.17,460.3,448.92,453.42,"137,331,594"
12/2/2021,450.73,459.07,450.31,457.4,"127,637,797"
12/1/2021,461.64,464.67,450.29,450.5,"132,485,797"
11/30/2021,462,464.03,455.3,455.56,"148,559,594"
11/29/2021,464.07,466.56,461.73,464.6,"86,268,812"
11/26/2021,462.34,463.9,457.77,458.97,"112,669,602"
11/24/2021,466.06,469.57,465.19,469.44,"61,858,809"
11/23/2021,467.22,469.1,464.45,468.19,"73,206,547"
11/22/2021,470.89,473.54,467.35,467.57,"72,761,953"
11/19/2021,469.61,470.94,468.5,468.89,"57,315,566"
11/18/2021,469.24,470.01,466.34,469.73,"50,625,609"
11/17/2021,469,469.19,467.48,468.14,"47,858,289"
11/16/2021,467.15,470.49,467.07,469.28,"48,857,500"
11/15/2021,468.64,468.81,466.23,467.43,"46,980,500"
11/12/2021,465.12,467.86,464.11,467.27,"53,466,648"
11/11/2021,465.21,465.29,463.75,463.77,"34,848,500"
11/10/2021,465.58,467.38,462.04,463.62,"69,429,648"
11/9/2021,469.32,469.57,465.88,467.38,"51,149,152"
11/8/2021,469.7,470.23,468.2,468.93,"50,405,191"
11/5/2021,469.28,470.65,466.92,468.53,"66,390,562"
11/4/2021,465.36,467,464.99,466.91,"52,847,090"
11/3/2021,461.3,465.15,460.83,464.72,"52,509,832"
11/2/2021,460.22,462.23,460.08,461.9,"48,908,422"
11/1/2021,460.3,460.7,458.2,460.04,"48,433,641"
10/29/2021,455.87,459.56,455.56,459.25,"70,162,414"
10/28/2021,455.46,458.4,455.45,458.32,"51,437,941"
10/27/2021,456.45,457.16,453.86,453.94,"72,438,000"
10/26/2021,457.2,458.49,455.56,455.96,"56,075,121"
10/25/2021,454.28,455.9,452.39,455.55,"45,214,512"
10/22/2021,453.13,454.67,451.05,453.12,"58,845,090"
10/21/2021,451.77,453.83,451.31,453.59,"41,305,441"
10/20/2021,451.13,452.73,451.01,452.41,"49,571,566"
10/19/2021,448.92,450.71,448.27,450.64,"46,996,832"
10/18/2021,443.97,447.55,443.27,447.19,"62,213,230"
10/15/2021,444.75,446.26,444.09,445.87,"66,260,211"
10/14/2021,439.08,442.66,438.58,442.5,"70,236,828"
10/13/2021,434.71,436.05,431.54,435.18,"72,973,984"
10/12/2021,435.67,436.1,432.78,433.62,"71,181,156"
10/11/2021,437.16,440.26,434.62,434.69,"65,233,289"
10/8/2021,439.48,439.89,437.19,437.86,"74,557,398"
10/7/2021,438.39,441.68,438.2,438.66,"72,437,508"
10/6/2021,429.27,435.12,427.54,434.9,"113,032,203"
10/5/2021,430.24,435.49,429.39,433.1,"90,682,523"
10/4/2021,433,433.96,426.36,428.64,"128,570,000"
10/1/2021,430.98,436.03,427.23,434.24,"129,240,094"
9/30/2021,436.02,436.77,428.78,429.14,"140,506,000"
9/29/2021,435.19,437.04,433.85,434.45,"82,329,211"
9/28/2021,439.69,440.04,432.94,433.72,"130,436,305"
9/27/2021,442.81,444.05,441.9,442.64,"61,371,113"
9/24/2021,441.44,444.67,441.21,443.91,"62,094,840"
9/23/2021,439.85,444.89,439.6,443.18,"76,395,984"
9/22/2021,436.05,440.03,433.75,437.86,"102,350,094"
9/21/2021,436.53,437.91,433.07,433.63,"92,526,109"
9/20/2021,434.88,436.56,428.86,434.04,"166,445,500"
9/17/2021,444.92,445.37,441.02,441.4,"118,425,000"
9/16/2021,447.32,448.36,444.02,447.17,"77,786,734"
9/15/2021,444.62,448.41,443.44,447.88,"78,792,227"
9/14/2021,448.12,448.34,443.22,444.17,"78,197,133"
9/13/2021,448.64,448.92,444.11,446.58,"83,738,648"
9/10/2021,451.04,451.49,445.31,445.44,"89,948,172"
9/9/2021,450.7,452.57,448.72,448.98,"57,970,406"
9/8/2021,450.89,451.67,448.86,450.91,"56,181,910"
9/7/2021,452.71,452.81,450.74,451.46,"51,671,527"
9/3/2021,451.98,453.63,451.55,453.08,"47,234,359"
9/2/2021,453.32,454.05,451.91,453.19,"42,830,871"
9/1/2021,452.56,453.11,451.55,451.8,"48,721,379"
8/31/2021,452.13,452.49,450.92,451.56,"59,300,207"
8/30/2021,450.97,453.07,450.71,452.23,"48,357,359"
8/27/2021,447.12,450.65,447.06,450.25,"77,235,109"
8/26/2021,448.61,448.86,446.16,446.26,"57,829,566"
8/25/2021,448.17,449.46,447.77,448.91,"40,529,711"
8/24/2021,447.97,448.54,447.42,447.97,"38,744,711"
8/23/2021,445.16,448.23,443.44,447.26,"54,973,039"
8/20/2021,440.23,443.71,439.71,443.36,"72,008,711"
8/19/2021,436.27,441.14,436.12,439.86,"92,812,250"
8/18/2021,442.96,444.63,438.92,439.18,"89,351,930"
8/17/2021,444.24,444.96,440.85,444.04,"92,673,930"
8/16/2021,444.53,447.11,442.87,446.97,"73,930,867"
8/13/2021,445.59,445.94,445.07,445.92,"39,470,246"
8/12/2021,443.62,445.26,442.66,445.11,"38,942,422"
8/11/2021,443.82,443.88,442.62,443.78,"44,034,340"
8/10/2021,442.61,443.44,441.88,442.68,"43,339,281"
8/9/2021,442.46,442.8,441.31,442.13,"41,222,594"
8/6/2021,442.1,442.94,441.8,442.49,"46,930,008"
8/5/2021,440.22,441.85,439.88,441.76,"38,969,660"
8/4/2021,439.78,441.12,438.73,438.98,"46,732,207"
8/3/2021,438.44,441.28,436.1,441.15,"58,053,898"
8/2/2021,440.34,440.93,437.21,437.59,"58,783,301"
7/30/2021,437.91,440.06,437.77,438.51,"68,951,203"
7/29/2021,439.82,441.8,439.81,440.65,"47,435,340"
7/28/2021,439.68,440.3,437.31,438.83,"52,472,359"
7/27/2021,439.91,439.94,435.99,439.01,"67,397,133"
7/26/2021,439.31,441.03,439.26,441.02,"43,719,191"
7/23/2021,437.52,440.3,436.79,439.94,"63,766,641"
7/22/2021,434.74,435.72,433.69,435.46,"47,878,539"
7/21/2021,432.34,434.7,431.01,434.55,"64,724,391"
7/20/2021,425.68,432.42,424.83,431.06,"99,608,172"
7/19/2021,426.19,431.41,421.97,424.97,"147,987,016"
7/16/2021,436.01,436.06,430.92,431.34,"75,874,656"
7/15/2021,434.81,435.53,432.72,434.75,"55,126,359"
7/14/2021,437.4,437.92,434.91,436.24,"64,130,352"
7/13/2021,436.24,437.84,435.31,435.59,"52,911,312"
7/12/2021,435.43,437.35,434.97,437.08,"52,889,594"
7/9/2021,432.53,435.84,430.71,435.52,"76,238,578"
7/8/2021,428.78,431.73,427.52,430.92,"97,595,234"
7/7/2021,433.66,434.76,431.51,434.46,"63,549,461"
7/6/2021,433.78,434.01,430.01,432.93,"68,710,414"
7/2/2021,431.67,434.1,430.52,433.72,"57,697,672"
7/1/2021,428.87,430.6,428.8,430.43,"53,441,031"
6/30/2021,427.21,428.78,427.18,428.06,"64,827,859"
6/29/2021,427.88,428.56,427.13,427.7,"35,970,520"
6/28/2021,427.17,427.65,425.89,427.47,"53,159,578"
6/25/2021,425.9,427.09,425.55,426.61,"58,129,527"
6/24/2021,424.89,425.55,424.62,425.1,"45,110,289"
6/23/2021,423.19,424.05,422.51,422.6,"49,445,406"
6/22/2021,420.85,424,420.08,423.11,"57,700,301"
6/21/2021,416.8,421.06,415.93,420.86,"72,822,031"
6/18/2021,417.09,417.83,414.7,414.92,"118,676,305"
6/17/2021,421.67,423.02,419.32,421.97,"90,949,664"
6/16/2021,424.63,424.87,419.92,422.11,"80,386,078"
6/15/2021,425.42,425.46,423.54,424.48,"51,508,512"
6/14/2021,424.43,425.37,423.1,425.26,"42,358,480"
6/11/2021,424.2,424.43,422.82,424.31,"45,570,832"
6/10/2021,422.96,424.63,421.55,423.61,"51,020,152"
6/9/2021,423.18,423.26,421.41,421.65,"48,436,340"
6/8/2021,423.11,423.21,420.32,422.28,"47,134,281"
6/7/2021,422.59,422.78,421.19,422.19,"51,555,031"
6/4/2021,420.75,422.92,418.84,422.6,"55,938,793"
6/3/2021,417.85,419.99,416.28,418.77,"58,138,762"
6/2/2021,420.37,421.23,419.29,420.33,"49,097,059"
6/1/2021,422.57,422.72,419.2,419.67,"54,216,633"
5/28/2021,420.97,421.25,419.79,420.04,"58,520,160"
5/27/2021,420.17,420.72,418.99,419.29,"56,707,680"
5/26/2021,418.87,419.61,417.76,419.07,"43,088,621"
5/25/2021,420.33,420.71,417.62,418.24,"57,451,398"
5/24/2021,417.34,420.32,417.08,419.17,"51,376,699"
5/21/2021,416.87,418.2,414.45,414.94,"76,578,656"
5/20/2021,411.8,416.63,411.67,415.28,"78,022,227"
5/19/2021,406.92,411.05,405.33,410.86,"106,467,102"
5/18/2021,415.8,416.06,411.77,411.94,"59,810,238"
5/17/2021,415.39,416.39,413.36,415.52,"64,882,406"
5/14/2021,413.21,417.49,413.18,416.58,"82,201,633"
5/13/2021,407.07,412.35,407.02,410.28,"106,394,000"
5/12/2021,411.23,412.59,404,405.41,"134,811,016"
5/11/2021,413.1,415.27,410.06,414.21,"116,888,000"
5/10/2021,422.5,422.74,417.81,417.94,"81,852,445"
5/7/2021,419.89,422.82,419.16,422.12,"67,733,789"
5/6/2021,415.83,419.21,413.68,419.07,"74,321,367"
5/5/2021,417.38,417.63,414.94,415.75,"60,162,207"
5/4/2021,416.07,416.6,411.67,415.62,"101,591,203"
5/3/2021,419.43,419.84,417.67,418.2,"68,128,289"
4/30/2021,417.63,418.54,416.34,417.3,"85,527,031"
4/29/2021,420.32,420.72,416.44,420.06,"78,544,328"
4/28/2021,417.81,419.01,416.9,417.4,"51,238,848"
4/27/2021,417.93,418.14,416.3,417.52,"51,303,059"
4/26/2021,417.44,418.22,416.81,417.61,"52,182,391"
4/23/2021,412.87,418.25,412.79,416.74,"73,276,203"
4/22/2021,415.89,416.78,411.13,412.27,"97,582,789"
4/21/2021,411.51,416.29,411.36,416.07,"66,792,977"
4/20/2021,413.91,415.09,410.59,412.17,"81,851,828"
4/19/2021,416.26,416.74,413.79,415.21,"78,498,492"
4/16/2021,417.25,417.91,415.73,417.26,"82,037,281"
4/15/2021,413.74,416.16,413.69,415.87,"60,229,840"
4/14/2021,412.83,413.96,410.87,411.45,"61,659,910"
4/13/2021,411.53,413.53,411.12,412.86,"56,550,992"
4/12/2021,410.85,411.93,410.2,411.64,"56,704,898"
4/9/2021,408.39,411.67,408.26,411.49,"61,104,559"
4/8/2021,407.93,408.58,406.93,408.52,"57,863,113"
4/7/2021,405.94,406.96,405.45,406.59,"55,836,281"
4/6/2021,405.76,407.24,405.4,406.12,"62,020,953"
4/5/2021,403.46,406.94,403.38,406.36,"91,684,758"
4/1/2021,398.4,400.67,398.18,400.61,"99,682,883"
3/31/2021,395.34,398,395.31,396.33,"112,734,203"
3/30/2021,394.42,395.45,393.02,394.73,"76,262,250"
3/29/2021,394.4,396.75,392.81,395.78,"108,107,602"
3/26/2021,390.93,396.41,390.29,395.98,"114,409,102"
3/25/2021,385.98,390.55,383.9,389.7,"116,128,602"
3/24/2021,391,392.75,387.47,387.52,"97,588,641"
3/23/2021,391.91,393.46,388.66,389.5,"90,686,555"
3/22/2021,390.03,394.07,389.97,392.59,"73,778,648"
3/19/2021,389.88,391.57,387.15,389.48,"113,624,492"
3/18/2021,394.48,396.72,390.75,391.48,"115,349,102"
3/17/2021,394.53,398.12,393.3,397.26,"97,959,273"
3/16/2021,397.07,397.83,395.08,395.91,"73,722,516"
3/15/2021,394.33,396.69,392.03,396.41,"73,592,305"
3/12/2021,392.07,394.21,391.2,394.06,"64,653,566"
3/11/2021,392.23,395.65,391.74,393.53,"86,245,039"
3/10/2021,389.69,391.4,388.17,389.58,"109,899,398"
3/9/2021,385.85,389.91,381.73,387.17,"113,633,602"
3/8/2021,384.66,387.68,381.42,381.72,"123,149,203"
3/5/2021,380.46,384.76,372.64,383.63,"152,039,594"
3/4/2021,381.22,384,371.88,376.7,"183,432,984"
3/3/2021,385.79,386.83,381.31,381.42,"119,940,203"
3/2/2021,389.82,390.07,386,386.54,"79,595,328"
3/1/2021,385.59,390.92,380.57,389.58,"105,348,797"
2/26/2021,384.35,385.58,378.23,380.36,"152,701,594"
2/25/2021,390.41,391.88,380.78,382.33,"146,670,500"
2/24/2021,386.33,392.23,385.27,391.77,"72,433,953"
2/23/2021,384.66,388.95,380.2,387.5,"107,284,094"
2/22/2021,387.06,389.62,386.74,387.03,"67,414,172"
2/19/2021,392.07,392.38,389.55,390.03,"83,240,969"
2/18/2021,389.59,391.52,387.74,390.72,"59,712,770"
2/17/2021,390.42,392.66,389.33,392.39,"52,806,680"
2/16/2021,393.96,394.17,391.53,392.3,"50,972,367"
2/12/2021,389.85,392.9,389.77,392.64,"50,593,273"
2/11/2021,391.24,391.69,388.1,390.71,"42,913,289"
2/10/2021,392.12,392.28,387.5,390.08,"59,154,367"
2/9/2021,389.61,390.89,389.17,390.25,"35,551,059"
2/8/2021,389.27,390.56,388.35,390.51,"38,365,191"
2/5/2021,388.2,388.47,386.14,387.71,"48,669,770"
2/4/2021,382.96,386.24,381.97,386.19,"47,142,559"
2/3/2021,382.44,383.7,380.48,381.85,"52,427,090"
2/2/2021,379.65,383.22,376.32,381.55,"64,450,660"
2/1/2021,373.72,377.34,370.38,376.23,"75,817,602"
1/29/2021,375.63,376.67,368.27,370.07,"126,765,102"
1/28/2021,376.36,381.93,375.89,377.63,"94,198,094"
1/27/2021,380.22,380.32,372.01,374.41,"123,351,102"
1/26/2021,385.41,385.85,383.54,383.79,"42,665,281"
1/25/2021,383.67,384.77,378.46,384.39,"70,401,969"
1/22/2021,382.25,384.13,381.84,382.88,"52,136,930"
1/21/2021,384.49,384.95,383.25,384.24,"47,955,809"
1/20/2021,381.11,384.79,380.69,383.89,"61,836,059"
1/19/2021,378.34,379.23,376.75,378.65,"51,233,301"
1/15/2021,376.72,377.58,373.7,375.7,"107,160,000"
1/14/2021,380.59,381.13,378.1,378.46,"49,989,113"
1/13/2021,378.69,380.86,377.85,379.79,"45,303,621"
1/12/2021,378.89,379.86,376.36,378.77,"52,547,719"
1/11/2021,377.85,380.58,377.72,378.69,"51,176,719"
1/8/2021,380.59,381.49,377.1,381.26,"71,677,211"
1/7/2021,376.1,379.9,375.91,379.1,"68,766,805"
1/6/2021,369.71,376.98,369.12,373.55,"107,997,695"
1/5/2021,368.1,372.5,368.05,371.33,"66,426,234"
1/4/2021,375.31,375.45,364.82,368.79,"110,210,797"
12/31/2020,371.78,374.66,371.23,373.88,"78,520,703"
12/30/2020,372.34,373.1,371.57,371.99,"49,455,262"
12/29/2020,373.81,374,370.83,371.46,"53,680,449"
12/28/2020,371.74,372.59,371.07,372.17,"39,000,398"
12/24/2020,368.08,369.03,367.45,369,"26,457,850"
12/23/2020,368.28,369.62,367.22,367.57,"46,201,398"
12/22/2020,368.21,368.33,366.03,367.24,"48,388,461"
12/21/2020,364.97,378.46,362.03,367.86,"96,386,750"
12/18/2020,370.97,371.15,367.02,369.18,"136,542,297"
12/17/2020,371.94,372.46,371.05,372.24,"64,119,473"
12/16/2020,369.82,371.16,368.87,370.17,"58,420,520"
12/15/2020,367.4,369.59,365.92,369.59,"64,071,102"
12/14/2020,368.64,369.8,364.47,364.66,"69,216,172"
12/11/2020,364.9,366.74,363.26,366.3,"57,698,609"
12/10/2020,365.37,367.86,364.43,366.73,"57,735,352"
12/9/2020,370.88,371.05,365.95,366.85,"74,098,312"
12/8/2020,367.72,370.78,367.67,370.17,"42,458,859"
12/7/2020,369.02,369.62,367.72,369.09,"48,944,273"
12/4/2020,367.32,369.85,367.22,369.85,"50,749,859"
12/3/2020,366.68,368.19,365.5,366.69,"62,882,000"
12/2/2020,364.82,366.96,364.2,366.79,"45,927,000"
12/1/2020,365.57,367.68,364.93,366.02,"74,504,969"
11/30/2020,362.83,363.12,359.17,362.06,"83,872,711"
11/27/2020,363.84,364.18,362.58,363.67,"28,514,070"
11/25/2020,363.13,363.16,361.48,362.66,"45,330,887"
11/24/2020,360.21,363.81,359.29,363.22,"62,415,879"
11/23/2020,357.28,358.82,354.87,357.46,"63,230,609"
11/20/2020,357.5,357.72,355.25,355.33,"70,411,891"
11/19/2020,355.6,358.18,354.15,357.78,"59,940,953"
11/18/2020,360.91,361.5,356.24,356.28,"70,591,297"
11/17/2020,359.97,361.92,358.34,360.62,"66,111,008"
11/16/2020,360.98,362.78,359.59,362.57,"74,541,133"
11/13/2020,355.27,358.9,354.71,358.1,"62,959,434"
11/12/2020,355.58,356.72,351.26,353.21,"68,118,562"
11/11/2020,356.4,357.56,355.06,356.67,"58,649,047"
11/10/2020,353.49,355.18,350.51,354.04,"85,552,016"
11/9/2020,363.97,364.38,354.06,354.56,"172,304,188"
11/6/2020,349.93,351.51,347.65,350.16,"74,972,969"
11/5/2020,349.24,352.19,348.86,350.24,"82,039,750"
11/4/2020,340.86,347.94,339.59,343.54,"126,959,695"
11/3/2020,333.69,338.25,330.29,336.03,"93,294,195"
11/2/2020,330.2,332.36,327.24,330.2,"86,068,305"
10/30/2020,328.28,329.69,322.6,326.54,"120,448,703"
10/29/2020,326.91,333.4,325.09,329.98,"90,597,688"
10/28/2020,332.1,338.25,326.13,326.66,"127,094,305"
10/27/2020,339.76,340.12,337.99,338.22,"65,994,109"
10/26/2020,342.13,342.98,335.62,339.39,"91,473,000"
10/23/2020,345.93,345.99,343.13,345.78,"49,143,930"
10/22/2020,342.96,345.24,340.65,344.61,"55,399,289"
10/21/2020,343.33,348.68,342.4,342.73,"63,574,980"
10/20/2020,343.46,346.88,342.64,343.38,"60,051,879"
10/19/2020,348.65,349.33,341.04,342.01,"68,425,609"
10/16/2020,348.96,350.75,347.1,347.29,"89,501,875"
10/15/2020,343.71,348.02,343.13,347.5,"60,357,660"
10/14/2020,350.75,351.93,347.14,347.93,"57,958,754"
10/13/2020,352.28,352.47,349.09,350.13,"73,255,516"
10/12/2020,349.59,354.02,349.06,352.43,"80,388,531"
10/9/2020,345.56,347.35,344.89,346.85,"59,528,609"
10/8/2020,342.85,343.85,341.86,343.78,"45,242,480"
10/7/2020,338.12,341.63,338.09,340.76,"56,999,602"
10/6/2020,339.91,342.17,334.38,334.93,"90,128,883"
10/5/2020,336.06,339.96,336.01,339.76,"45,713,113"
10/2/2020,331.7,337.01,331.19,333.84,"89,431,109"
10/1/2020,337.69,338.74,335.01,337.04,"88,698,750"
9/30/2020,333.09,338.29,332.88,334.89,"104,081,102"
9/29/2020,333.97,334.77,331.62,332.37,"51,531,594"
9/28/2020,333.22,334.96,332.15,334.19,"64,584,609"
9/25/2020,322.58,329.58,321.64,328.73,"71,069,430"
9/24/2020,321.22,326.8,319.8,323.5,"76,681,328"
9/23/2020,330.9,331.2,322.1,322.64,"93,112,242"
9/22/2020,328.57,330.9,325.86,330.3,"63,612,113"
9/21/2020,325.7,327.13,321.73,326.97,"99,450,828"
9/18/2020,335.37,335.49,327.97,330.65,"105,877,906"
9/17/2020,333.56,337.7,332.99,335.84,"91,523,344"
9/16/2020,341.51,343.06,338.52,338.82,"82,211,266"
9/15/2020,341.12,342.02,338.47,340.17,"52,920,859"
9/14/2020,337.49,340.38,334.22,338.46,"65,605,688"
9/11/2020,335.82,336.97,331,334.06,"84,680,195"
9/10/2020,341.82,342.53,332.85,333.89,"90,569,555"
9/9/2020,337.55,342.46,336.61,339.79,"91,462,289"
9/8/2020,336.71,342.64,332.88,333.21,"114,465,297"
9/4/2020,346.13,347.83,334.87,342.57,"139,156,297"
9/3/2020,355.87,356.38,342.59,345.39,"148,011,109"
9/2/2020,354.67,358.75,353.43,357.7,"69,540,039"
9/1/2020,350.21,352.71,349.24,352.6,"54,999,328"
8/31/2020,350.35,351.3,349.06,349.31,"66,099,180"
8/28/2020,349.44,350.72,348.15,350.58,"48,588,941"
8/27/2020,348.51,349.9,346.53,348.33,"58,034,141"
8/26/2020,344.76,347.86,344.17,347.57,"50,790,238"
8/25/2020,343.53,344.21,342.27,344.12,"38,463,379"
8/24/2020,342.12,343,339.45,342.92,"48,588,660"
8/21/2020,337.92,339.72,337.55,339.48,"55,106,633"
8/20/2020,335.36,338.8,335.22,338.28,"42,207,832"
8/19/2020,339.05,339.61,336.62,337.23,"68,054,242"
8/18/2020,338.34,339.1,336.61,338.64,"38,733,910"
8/17/2020,337.94,338.34,336.85,337.91,"35,480,969"
8/14/2020,336.41,337.42,335.62,336.84,"47,260,391"
8/13/2020,336.61,338.25,335.83,336.83,"41,816,152"
8/12/2020,335.44,338.28,332.84,337.44,"53,826,129"
8/11/2020,336.85,337.54,332.01,332.8,"69,601,086"
8/10/2020,335.06,335.77,332.96,335.57,"44,282,090"
8/7/2020,333.28,334.88,332.3,334.57,"57,308,273"
8/6/2020,331.48,334.46,331.13,334.33,"43,679,449"
8/5/2020,331.47,332.39,331.18,332.11,"42,866,352"
8/4/2020,327.86,330.06,327.86,330.06,"41,917,887"
8/3/2020,328.32,329.62,327.73,328.79,"53,077,953"
7/31/2020,325.9,326.63,321.33,326.52,"85,210,758"
7/30/2020,321.9,324.41,319.64,323.96,"61,861,711"
7/29/2020,322.12,325.73,322.08,325.12,"48,454,160"
7/28/2020,322.43,323.64,320.85,321.17,"57,494,980"
7/27/2020,321.63,323.41,320.78,323.22,"48,292,969"
7/24/2020,320.95,321.99,319.25,320.88,"73,766,602"
7/23/2020,326.47,327.23,321.48,322.96,"75,737,992"
7/22/2020,324.62,327.2,324.5,326.86,"57,792,922"
7/21/2020,326.45,326.93,323.94,325.01,"57,498,969"
7/20/2020,321.43,325.13,320.62,324.32,"56,308,848"
7/17/2020,321.88,322.57,319.74,321.72,"62,774,910"
7/16/2020,319.79,321.28,319.09,320.79,"54,622,520"
7/15/2020,322.41,323.04,319.27,321.85,"87,196,523"
7/14/2020,313.3,319.76,312,318.92,"93,656,953"
7/13/2020,320.13,322.71,314.13,314.84,"102,997,508"
7/10/2020,314.31,317.88,312.76,317.59,"57,550,367"
7/9/2020,316.84,317.1,310.68,314.38,"83,354,156"
7/8/2020,314.61,316.3,312.7,316.18,"54,638,602"
7/7/2020,315.38,317.52,313.37,313.78,"82,909,961"
7/6/2020,316.37,317.68,315.56,317.05,"61,713,832"
7/2/2020,314.24,315.7,311.51,312.23,"69,344,227"
7/1/2020,309.57,311.89,309.07,310.52,"72,396,547"
6/30/2020,303.99,310.2,303.82,308.36,"113,394,797"
6/29/2020,301.41,304.61,298.93,304.46,"79,773,266"
6/26/2020,306.16,306.39,299.42,300.05,"127,961,000"
6/25/2020,303.47,307.64,301.28,307.35,"89,467,969"
6/24/2020,309.84,310.51,302.1,304.09,"132,813,500"
6/23/2020,313.49,314.5,311.61,312.05,"68,471,250"
6/22/2020,307.99,311.05,306.75,310.62,"74,649,391"
6/19/2020,314.17,314.38,306.53,308.64,"135,549,594"
6/18/2020,310.01,312.3,309.51,311.78,"80,828,656"
6/17/2020,314.07,314.39,310.86,311.66,"83,398,945"
6/16/2020,315.48,315.64,307.67,312.96,"137,627,500"
6/15/2020,298.02,308.28,296.74,307.05,"135,782,703"
6/12/2020,308.24,309.08,298.6,304.21,"194,678,891"
6/11/2020,311.46,312.15,300.01,300.61,"209,243,594"
6/10/2020,321.42,322.39,318.22,319,"95,000,766"
6/9/2020,320.3,323.28,319.36,320.79,"77,479,234"
6/8/2020,320.22,323.41,319.63,323.2,"73,641,219"
6/5/2020,317.23,321.28,317.16,319.34,"150,524,703"
6/4/2020,311.11,313,309.08,311.36,"75,794,359"
6/3/2020,310.24,313.22,309.94,312.18,"92,567,570"
6/2/2020,306.55,308.13,305.1,308.08,"74,267,156"
6/1/2020,303.62,306.21,303.06,305.55,"56,779,840"
5/29/2020,302.46,304.96,299.47,304.32,"119,265,695"
5/28/2020,304.65,306.84,302.24,302.97,"90,767,805"
5/27/2020,302.12,303.57,296.87,303.53,"104,817,398"
5/26/2020,301.93,302.19,295.46,299.08,"88,951,438"
5/22/2020,294.57,295.63,293.22,295.44,"63,958,199"
5/21/2020,296.79,297.67,293.69,294.88,"78,293,930"
5/20/2020,295.82,297.87,295.57,296.93,"85,861,688"
5/19/2020,294.35,296.21,291.95,291.97,"95,189,320"
5/18/2020,293.05,296.75,292.7,295,"120,320,203"
5/15/2020,282.37,286.33,281.34,286.28,"111,146,305"
5/14/2020,278.95,285.11,272.99,284.97,"121,977,906"
5/13/2020,286.06,287.19,278.97,281.6,"144,721,109"
5/12/2020,293.79,294.24,286.52,286.67,"95,870,789"
5/11/2020,290.34,294,289.88,292.5,"79,514,234"
5/8/2020,291.09,292.95,289.86,292.44,"76,622,125"
5/7/2020,287.75,289.78,287.13,287.68,"75,250,406"
5/6/2020,288.04,288.46,283.78,284.25,"73,632,633"
5/5/2020,286.64,289.25,283.71,286.19,"79,569,938"
5/4/2020,280.74,283.9,279.13,283.57,"80,873,211"
5/1/2020,285.31,290.66,281.52,282.79,"125,180,000"
